ano_sinistro,indicador,categoria,obitos
2021,Codigo IBGE,3540804,6
2021,Codigo IBGE,3540903,8
2021,Codigo IBGE,3541000,35
2021,Codigo IBGE,3541208,1
2021,Codigo IBGE,3541307,6
2021,Codigo IBGE,3541406,18
2021,Codigo IBGE,3541505,3
2021,Codigo IBGE,3541604,10
2021,Codigo IBGE,3541703,2
2021,Codigo IBGE,3541901,1
2021,Codigo IBGE,3542008,1
2021,Codigo IBGE,3542107,2
2021,Codigo IBGE,3542206,6
2021,Codigo IBGE,3542404,2
2021,Codigo IBGE,3542503,1
2021,Codigo IBGE,3542602,6
2021,Codigo IBGE,3542701,4
2021,Codigo IBGE,3542909,5
2021,Codigo IBGE,3543006,8
2021,Codigo IBGE,3543105,1
2021,Codigo IBGE,3543303,13
2021,Codigo IBGE,3543402,83
2021,Codigo IBGE,3543501,1
2021,Codigo IBGE,3543600,6
2021,Codigo IBGE,3543709,2
2021,Codigo IBGE,3543808,1
2021,Codigo IBGE,3543907,35
2021,Codigo IBGE,3544004,5
2021,Codigo IBGE,3544103,2
2021,Codigo IBGE,3544202,2
2021,Codigo IBGE,3544251,5
2021,Codigo IBGE,3544301,2
2021,Codigo IBGE,3544806,3
2021,Codigo IBGE,3545001,3
2021,Codigo IBGE,3545159,1
2021,Codigo IBGE,3545209,12
2021,Codigo IBGE,3545308,3
2021,Codigo IBGE,3545407,3
2021,Codigo IBGE,3545803,18
2021,Codigo IBGE,3546009,1
2021,Codigo IBGE,3546207,3
2021,Codigo IBGE,3546306,1
2021,Codigo IBGE,3546405,4
2021,Codigo IBGE,3546504,2
2021,Codigo IBGE,3546603,7
2021,Codigo IBGE,3546702,2
2021,Codigo IBGE,3546801,10
2021,Codigo IBGE,3547007,4
2021,Codigo IBGE,3547205,3
2021,Codigo IBGE,3547304,19
2021,Codigo IBGE,3547403,3
2021,Codigo IBGE,3547502,2
2021,Codigo IBGE,3547601,2
2021,Codigo IBGE,3547700,1
2021,Codigo IBGE,3547809,45
2021,Codigo IBGE,3547908,2
2021,Codigo IBGE,3548005,8
2021,Codigo IBGE,3548054,2
2021,Codigo IBGE,3548104,1
2021,Codigo IBGE,3548203,2
2021,Codigo IBGE,3548500,33
2021,Codigo IBGE,3548609,1
2021,Codigo IBGE,3548708,79
2021,Codigo IBGE,3548807,16
2021,Codigo IBGE,3548906,34
2021,Codigo IBGE,3549102,15
2021,Codigo IBGE,3549250,1
2021,Codigo IBGE,3549409,4
2021,Codigo IBGE,3549706,4
2021,Codigo IBGE,3549805,36
2021,Codigo IBGE,3549904,72
2021,Codigo IBGE,3549953,7
2021,Codigo IBGE,3550001,6
2021,Codigo IBGE,3550100,12
2021,Codigo IBGE,3550209,6
2021,Codigo IBGE,3550308,725
2021,Codigo IBGE,3550407,3
2021,Codigo IBGE,3550506,5
2021,Codigo IBGE,3550605,17
2021,Codigo IBGE,3550704,17
2021,Codigo IBGE,3550803,4
2021,Codigo IBGE,3550902,6
2021,Codigo IBGE,3551009,31
2021,Codigo IBGE,3551108,1
2021,Codigo IBGE,3551207,1
2021,Codigo IBGE,3551306,1
2021,Codigo IBGE,3551405,3
2021,Codigo IBGE,3551504,3
2021,Codigo IBGE,3551603,3
2021,Codigo IBGE,3551702,12
2021,Codigo IBGE,3551801,2
2021,Codigo IBGE,3551900,1
2021,Codigo IBGE,3552106,8
2021,Codigo IBGE,3552205,79
2021,Codigo IBGE,3552304,2
2021,Codigo IBGE,3552403,35
2021,Codigo IBGE,3552502,13
2021,Codigo IBGE,3552601,1
2021,Codigo IBGE,3552700,7
2021,Codigo IBGE,3552809,16
2021,Codigo IBGE,3553005,1
2021,Codigo IBGE,3553203,1
2021,Codigo IBGE,3553302,2
2021,Codigo IBGE,3553401,3
2021,Codigo IBGE,3553500,2
2021,Codigo IBGE,3553609,2
2021,Codigo IBGE,3553658,1
2021,Codigo IBGE,3553708,7
2021,Codigo IBGE,3553807,6
2021,Codigo IBGE,3553856,5
2021,Codigo IBGE,3554003,15
2021,Codigo IBGE,3554102,25
2021,Codigo IBGE,3554300,1
2021,Codigo IBGE,3554409,2
2021,Codigo IBGE,3554508,11
2021,Codigo IBGE,3554706,1
2021,Codigo IBGE,3554755,1
2021,Codigo IBGE,3554805,3
2021,Codigo IBGE,3554904,1
2021,Codigo IBGE,3554953,3
2021,Codigo IBGE,3555000,7
2021,Codigo IBGE,3555109,6
2021,Codigo IBGE,3555208,1
2021,Codigo IBGE,3555307,1
2021,Codigo IBGE,3555356,2
2021,Codigo IBGE,3555406,23
2021,Codigo IBGE,3555505,1
2021,Codigo IBGE,3555604,1
2021,Codigo IBGE,3555703,1
2021,Codigo IBGE,3555802,1
2021,Codigo IBGE,3555901,1
2021,Codigo IBGE,3556107,3
2021,Codigo IBGE,3556206,15
2021,Codigo IBGE,3556354,4
2021,Codigo IBGE,3556404,3
2021,Codigo IBGE,3556453,3
2021,Codigo IBGE,3556503,7
2021,Codigo IBGE,3556602,2
2021,Codigo IBGE,3556701,8
2021,Codigo IBGE,3556800,2
2021,Codigo IBGE,3556909,1
2021,Codigo IBGE,3557006,11
2021,Codigo IBGE,3557105,12
2021,Codigo IBGE,3557154,1
2021,Codigo IBGE,3557204,2
2021,Codigo IBGE,3557303,1
2022,Codigo IBGE,3500105,5
2022,Codigo IBGE,3500204,1
2022,Codigo IBGE,3500303,3
2022,Codigo IBGE,3500402,6
2022,Codigo IBGE,3500501,3
2022,Codigo IBGE,3500550,3
2022,Codigo IBGE,3500709,6
2022,Codigo IBGE,3500758,3
2022,Codigo IBGE,3500808,1
2022,Codigo IBGE,3501004,1
2022,Codigo IBGE,3501152,4
2022,Codigo IBGE,3501301,2
2022,Codigo IBGE,3501608,29
2022,Codigo IBGE,3501707,5
2022,Codigo IBGE,3501806,3
2022,Codigo IBGE,3501905,9
2022,Codigo IBGE,3502101,7
2022,Codigo IBGE,3502200,1
2022,Codigo IBGE,3502309,4
2022,Codigo IBGE,3502507,6
2022,Codigo IBGE,3502705,7
2022,Codigo IBGE,3502754,13
2022,Codigo IBGE,3502804,33
2022,Codigo IBGE,3502903,5
2022,Codigo IBGE,3503000,3
2022,Codigo IBGE,3503109,2
2022,Codigo IBGE,3503208,40
2022,Codigo IBGE,3503307,20
2022,Codigo IBGE,3503406,4
2022,Codigo IBGE,3503604,2
2022,Codigo IBGE,3503703,4
2022,Codigo IBGE,3503802,8
2022,Codigo IBGE,3503901,19
2022,Codigo IBGE,3504008,15
2022,Codigo IBGE,3504107,16
2022,Codigo IBGE,3504206,2
2022,Codigo IBGE,3504305,1
2022,Codigo IBGE,3504404,5
2022,Codigo IBGE,3504503,17
2022,Codigo IBGE,3504602,3
2022,Codigo IBGE,3504800,2
2022,Codigo IBGE,3504909,1
2022,Codigo IBGE,3505203,3
2022,Codigo IBGE,3505302,1
2022,Codigo IBGE,3505351,2
2022,Codigo IBGE,3505401,9
2022,Codigo IBGE,3505500,16
2022,Codigo IBGE,3505609,3
2022,Codigo IBGE,3505708,32
2022,Codigo IBGE,3505807,7
2022,Codigo IBGE,3505906,10
2022,Codigo IBGE,3506003,60
2022,Codigo IBGE,3506102,12
2022,Codigo IBGE,3506201,1
2022,Codigo IBGE,3506300,1
2022,Codigo IBGE,3506359,20
2022,Codigo IBGE,3506409,3
2022,Codigo IBGE,3506508,20
2022,Codigo IBGE,3506607,5
2022,Codigo IBGE,3506706,6
2022,Codigo IBGE,3506805,1
2022,Codigo IBGE,3507001,8
2022,Codigo IBGE,3507100,8
2022,Codigo IBGE,3507159,1
2022,Codigo IBGE,3507308,1
2022,Codigo IBGE,3507407,3
2022,Codigo IBGE,3507456,1
2022,Codigo IBGE,3507506,14
2022,Codigo IBGE,3507605,31
2022,Codigo IBGE,3507704,1
2022,Codigo IBGE,3507803,8
2022,Codigo IBGE,3507902,9
2022,Codigo IBGE,3508009,1
2022,Codigo IBGE,3508108,2
2022,Codigo IBGE,3508207,2
2022,Codigo IBGE,3508306,2
2022,Codigo IBGE,3508405,2
2022,Codigo IBGE,3508504,15
2022,Codigo IBGE,3508603,5
2022,Codigo IBGE,3508702,1
2022,Codigo IBGE,3508801,4
2022,Codigo IBGE,3509007,11
2022,Codigo IBGE,3509205,20
2022,Codigo IBGE,3509254,14
2022,Codigo IBGE,3509403,5
2022,Codigo IBGE,3509452,1
2022,Codigo IBGE,3509502,146
2022,Codigo IBGE,3509601,13
2022,Codigo IBGE,3509700,6
2022,Codigo IBGE,3509809,1
2022,Codigo IBGE,3509908,2
2022,Codigo IBGE,3509957,2
2022,Codigo IBGE,3510005,4
2022,Codigo IBGE,3510203,17
2022,Codigo IBGE,3510302,3
2022,Codigo IBGE,3510401,11
2022,Codigo IBGE,3510500,20
2022,Codigo IBGE,3510609,26
2022,Codigo IBGE,3510708,3
2022,Codigo IBGE,3510807,12
2022,Codigo IBGE,3510906,2
2022,Codigo IBGE,3511003,4
2022,Codigo IBGE,3511102,16
2022,Codigo IBGE,3511201,1
2022,Codigo IBGE,3511300,2
2022,Codigo IBGE,3511508,5
2022,Codigo IBGE,3511607,1
2022,Codigo IBGE,3511706,3
2022,Codigo IBGE,3511904,1
2022,Codigo IBGE,3512001,6
2022,Codigo IBGE,3512209,7
2022,Codigo IBGE,3512308,2
2022,Codigo IBGE,3512407,8
2022,Codigo IBGE,3512506,2
2022,Codigo IBGE,3512605,2
2022,Codigo IBGE,3512704,3
2022,Codigo IBGE,3512803,4
2022,Codigo IBGE,3512902,2
2022,Codigo IBGE,3513009,37
2022,Codigo IBGE,3513108,7
2022,Codigo IBGE,3513207,3
2022,Codigo IBGE,3513405,10
2022,Codigo IBGE,3513504,19
2022,Codigo IBGE,3513603,2
2022,Codigo IBGE,3513702,9
2022,Codigo IBGE,3513801,32
2022,Codigo IBGE,3513900,4
2022,Codigo IBGE,3514106,3
2022,Codigo IBGE,3514304,1
2022,Codigo IBGE,3514403,9
2022,Codigo IBGE,3514502,2
2022,Codigo IBGE,3514601,1
2022,Codigo IBGE,3514700,4
2022,Codigo IBGE,3514908,4
2022,Codigo IBGE,3515004,27
2022,Codigo IBGE,3515103,8
2022,Codigo IBGE,3515152,4
2022,Codigo IBGE,3515186,5
2022,Codigo IBGE,3515194,5
2022,Codigo IBGE,3515202,2
2022,Codigo IBGE,3515301,3
2022,Codigo IBGE,3515350,1
2022,Codigo IBGE,3515400,2
2022,Codigo IBGE,3515509,13
2022,Codigo IBGE,3515608,2
2022,Codigo IBGE,3515707,9
2022,Codigo IBGE,3515905,2
2022,Codigo IBGE,3516200,42
2022,Codigo IBGE,3516309,7
2022,Codigo IBGE,3516408,19
2022,Codigo IBGE,3516606,1
2022,Codigo IBGE,3516705,5
2022,Codigo IBGE,3516853,1
2022,Codigo IBGE,3516903,4
2022,Codigo IBGE,3517000,2
2022,Codigo IBGE,3517109,1
2022,Codigo IBGE,3517208,2
2022,Codigo IBGE,3517307,1
2022,Codigo IBGE,3517406,7
2022,Codigo IBGE,3517505,3
2022,Codigo IBGE,3517604,6
2022,Codigo IBGE,3517703,5
2022,Codigo IBGE,3517901,1
2022,Codigo IBGE,3518107,4
2022,Codigo IBGE,3518206,3
2022,Codigo IBGE,3518305,10
2022,Codigo IBGE,3518404,17
2022,Codigo IBGE,3518503,2
2022,Codigo IBGE,3518602,9
2022,Codigo IBGE,3518701,26
2022,Codigo IBGE,3518800,146
2022,Codigo IBGE,3519006,2
2022,Codigo IBGE,3519055,1
2022,Codigo IBGE,3519071,14
2022,Codigo IBGE,3519105,5
2022,Codigo IBGE,3519253,1
2022,Codigo IBGE,3519303,6
2022,Codigo IBGE,3519402,3
2022,Codigo IBGE,3519501,1
2022,Codigo IBGE,3519600,14
2022,Codigo IBGE,3519709,14
2022,Codigo IBGE,3519808,3
2022,Codigo IBGE,3520004,3
2022,Codigo IBGE,3520103,3
2022,Codigo IBGE,3520202,9
2022,Codigo IBGE,3520301,7
2022,Codigo IBGE,3520400,4
2022,Codigo IBGE,3520426,1
2022,Codigo IBGE,3520442,1
2022,Codigo IBGE,3520509,29
2022,Codigo IBGE,3520608,1
2022,Codigo IBGE,3520707,1
2022,Codigo IBGE,3520806,1
2022,Codigo IBGE,3520905,3
2022,Codigo IBGE,3521002,5
2022,Codigo IBGE,3521150,2
2022,Codigo IBGE,3521200,1
2022,Codigo IBGE,3521408,1
2022,Codigo IBGE,3521507,2
2022,Codigo IBGE,3521606,1
2022,Codigo IBGE,3521705,2
2022,Codigo IBGE,3521804,6
2022,Codigo IBGE,3521903,2
2022,Codigo IBGE,3522109,20
2022,Codigo IBGE,3522208,23
2022,Codigo IBGE,3522307,25
2022,Codigo IBGE,3522406,21
2022,Codigo IBGE,3522505,23
2022,Codigo IBGE,3522604,9
2022,Codigo IBGE,3522653,1
2022,Codigo IBGE,3522703,9
2022,Codigo IBGE,3522802,1
2022,Codigo IBGE,3523107,40
2022,Codigo IBGE,3523206,4
2022,Codigo IBGE,3523305,6
2022,Codigo IBGE,3523404,16
2022,Codigo IBGE,3523503,2
2022,Codigo IBGE,3523602,7
2022,Codigo IBGE,3523701,4
2022,Codigo IBGE,3523800,2
2022,Codigo IBGE,3523909,43
2022,Codigo IBGE,3524006,15
2022,Codigo IBGE,3524105,8
2022,Codigo IBGE,3524204,3
2022,Codigo IBGE,3524303,12
2022,Codigo IBGE,3524402,36
2022,Codigo IBGE,3524501,3
2022,Codigo IBGE,3524600,6
2022,Codigo IBGE,3524709,12
2022,Codigo IBGE,3524808,3
2022,Codigo IBGE,3524907,1
2022,Codigo IBGE,3525003,5
2022,Codigo IBGE,3525102,5
2022,Codigo IBGE,3525201,14
2022,Codigo IBGE,3525300,25
2022,Codigo IBGE,3525508,2
2022,Codigo IBGE,3525706,7
2022,Codigo IBGE,3525854,3
2022,Codigo IBGE,3525904,75
2022,Codigo IBGE,3526001,3
2022,Codigo IBGE,3526100,5
2022,Codigo IBGE,3526209,9
2022,Codigo IBGE,3526407,6
2022,Codigo IBGE,3526506,1
2022,Codigo IBGE,3526605,2
2022,Codigo IBGE,3526704,11
2022,Codigo IBGE,3526803,7
2022,Codigo IBGE,3526902,43
2022,Codigo IBGE,3527108,12
2022,Codigo IBGE,3527207,12
2022,Codigo IBGE,3527306,13
2022,Codigo IBGE,3527405,6
2022,Codigo IBGE,3527603,5
2022,Codigo IBGE,3527900,1
2022,Codigo IBGE,3528007,3
2022,Codigo IBGE,3528403,8
2022,Codigo IBGE,3528502,11
2022,Codigo IBGE,3528601,3
2022,Codigo IBGE,3528700,3
2022,Codigo IBGE,3528809,4
2022,Codigo IBGE,3529005,25
2022,Codigo IBGE,3529203,13
2022,Codigo IBGE,3529302,15
2022,Codigo IBGE,3529401,30
2022,Codigo IBGE,3529500,2
2022,Codigo IBGE,3529609,5
2022,Codigo IBGE,3529708,1
2022,Codigo IBGE,3529807,2
2022,Codigo IBGE,3529906,23
2022,Codigo IBGE,3530102,4
2022,Codigo IBGE,3530201,4
2022,Codigo IBGE,3530300,9
2022,Codigo IBGE,3530409,1
2022,Codigo IBGE,3530508,22
2022,Codigo IBGE,3530607,58
2022,Codigo IBGE,3530706,24
2022,Codigo IBGE,3530805,17
2022,Codigo IBGE,3530904,1
2022,Codigo IBGE,3531001,1
2022,Codigo IBGE,3531100,6
2022,Codigo IBGE,3531209,3
2022,Codigo IBGE,3531308,2
2022,Codigo IBGE,3531407,6
2022,Codigo IBGE,3531506,1
2022,Codigo IBGE,3531803,12
2022,Codigo IBGE,3531902,2
2022,Codigo IBGE,3532009,1
2022,Codigo IBGE,3532157,1
2022,Codigo IBGE,3532207,1
2022,Codigo IBGE,3532405,6
2022,Codigo IBGE,3532504,2
2022,Codigo IBGE,3532603,4
2022,Codigo IBGE,3532702,2
2022,Codigo IBGE,3533007,6
2022,Codigo IBGE,3533254,2
2022,Codigo IBGE,3533304,1
2022,Codigo IBGE,3533403,3
2022,Codigo IBGE,3533502,6
2022,Codigo IBGE,3533601,5
2022,Codigo IBGE,3533809,1
2022,Codigo IBGE,3533908,8
2022,Codigo IBGE,3534005,4
2022,Codigo IBGE,3534203,1
2022,Codigo IBGE,3534302,7
2022,Codigo IBGE,3534401,58
2022,Codigo IBGE,3534609,4
2022,Codigo IBGE,3534708,9
2022,Codigo IBGE,3534757,1
2022,Codigo IBGE,3534807,1
2022,Codigo IBGE,3534906,4
2022,Codigo IBGE,3535002,4
2022,Codigo IBGE,3535101,3
2022,Codigo IBGE,3535309,4
2022,Codigo IBGE,3535408,4
2022,Codigo IBGE,3535507,9
2022,Codigo IBGE,3535606,8
2022,Codigo IBGE,3535804,7
2022,Codigo IBGE,3536000,6
2022,Codigo IBGE,3536109,2
2022,Codigo IBGE,3536208,10
2022,Codigo IBGE,3536307,2
2022,Codigo IBGE,3536406,2
2022,Codigo IBGE,3536505,9
2022,Codigo IBGE,3536604,3
2022,Codigo IBGE,3536703,8
2022,Codigo IBGE,3536802,2
2022,Codigo IBGE,3537008,4
2022,Codigo IBGE,3537107,2
2022,Codigo IBGE,3537206,4
2022,Codigo IBGE,3537305,11
2022,Codigo IBGE,3537404,8
2022,Codigo IBGE,3537503,1
2022,Codigo IBGE,3537602,15
2022,Codigo IBGE,3537800,11
2022,Codigo IBGE,3537909,10
2022,Codigo IBGE,3538006,21
2022,Codigo IBGE,3538105,2
2022,Codigo IBGE,3538204,10
2022,Codigo IBGE,3538600,7
2022,Codigo IBGE,3538709,57
2022,Codigo IBGE,3538808,7
2022,Codigo IBGE,3539004,2
2022,Codigo IBGE,3539103,4
2022,Codigo IBGE,3539202,2
2022,Codigo IBGE,3539301,11
2022,Codigo IBGE,3539400,5
2022,Codigo IBGE,3539509,3
2022,Codigo IBGE,3539608,1
2022,Codigo IBGE,3539707,1
2022,Codigo IBGE,3539806,5
2022,Codigo IBGE,3539905,5
2022,Codigo IBGE,3540002,3
2022,Codigo IBGE,3540101,2
2022,Codigo IBGE,3540200,2
2022,Codigo IBGE,3540408,1
2022,Codigo IBGE,3540507,5
2022,Codigo IBGE,3540606,11
2022,Codigo IBGE,3540705,10
2022,Codigo IBGE,3540804,1
2022,Codigo IBGE,3540903,5
2022,Codigo IBGE,3541000,43
2022,Codigo IBGE,3541208,2
2022,Codigo IBGE,3541307,6
2022,Codigo IBGE,3541406,23
2022,Codigo IBGE,3541505,6
2022,Codigo IBGE,3541604,8
2022,Codigo IBGE,3541653,1
2022,Codigo IBGE,3541703,2
2022,Codigo IBGE,3541901,1
2022,Codigo IBGE,3542008,2
2022,Codigo IBGE,3542206,6
2022,Codigo IBGE,3542305,1
2022,Codigo IBGE,3542404,5
2022,Codigo IBGE,3542602,21
2022,Codigo IBGE,3542800,2
2022,Codigo IBGE,3542909,3
2022,Codigo IBGE,3543006,5
2022,Codigo IBGE,3543303,11
2022,Codigo IBGE,3543402,101
2022,Codigo IBGE,3543709,2
2022,Codigo IBGE,3543808,3
2022,Codigo IBGE,3543907,28
2022,Codigo IBGE,3544004,3
2022,Codigo IBGE,3544103,1
2022,Codigo IBGE,3544202,2
2022,Codigo IBGE,3544251,2
2022,Codigo IBGE,3544301,3
2022,Codigo IBGE,3544806,1
2022,Codigo IBGE,3544905,2
2022,Codigo IBGE,3545001,7
2022,Codigo IBGE,3545159,1
2022,Codigo IBGE,3545209,13
2022,Codigo IBGE,3545308,10
2022,Codigo IBGE,3545407,2
2022,Codigo IBGE,3545605,5
2022,Codigo IBGE,3545803,21
2022,Codigo IBGE,3546207,1
2022,Codigo IBGE,3546306,4
2022,Codigo IBGE,3546405,9
2022,Codigo IBGE,3546504,2
2022,Codigo IBGE,3546603,5
2022,Codigo IBGE,3546702,6
2022,Codigo IBGE,3546801,11
2022,Codigo IBGE,3546900,3
2022,Codigo IBGE,3547007,1
2022,Codigo IBGE,3547304,16
2022,Codigo IBGE,3547502,5
2022,Codigo IBGE,3547601,1
2022,Codigo IBGE,3547700,1
2022,Codigo IBGE,3547809,49
2022,Codigo IBGE,3548005,2
2022,Codigo IBGE,3548054,7
2022,Codigo IBGE,3548104,4
2022,Codigo IBGE,3548302,1
2022,Codigo IBGE,3548500,40
2022,Codigo IBGE,3548708,89
2022,Codigo IBGE,3548807,4
2022,Codigo IBGE,3548906,27
2022,Codigo IBGE,3549102,19
2022,Codigo IBGE,3549409,6
2022,Codigo IBGE,3549508,3
2022,Codigo IBGE,3549706,6
2022,Codigo IBGE,3549805,59
2022,Codigo IBGE,3549904,69
2022,Codigo IBGE,3549953,4
2022,Codigo IBGE,3550001,3
2022,Codigo IBGE,3550100,11
2022,Codigo IBGE,3550209,4
2022,Codigo IBGE,3550308,866
2022,Codigo IBGE,3550407,9
2022,Codigo IBGE,3550506,3
2022,Codigo IBGE,3550605,11
2022,Codigo IBGE,3550704,11
2022,Codigo IBGE,3550902,4
2022,Codigo IBGE,3551009,41
2022,Codigo IBGE,3551108,1
2022,Codigo IBGE,3551405,6
2022,Codigo IBGE,3551504,6
2022,Codigo IBGE,3551603,7
2022,Codigo IBGE,3551702,15
2022,Codigo IBGE,3551801,6
2022,Codigo IBGE,3551900,1
2022,Codigo IBGE,3552007,2
2022,Codigo IBGE,3552106,5
2022,Codigo IBGE,3552205,92
2022,Codigo IBGE,3552403,34
2022,Codigo IBGE,3552502,17
2022,Codigo IBGE,3552551,1
2022,Codigo IBGE,3552601,2
2022,Codigo IBGE,3552700,1
2022,Codigo IBGE,3552809,22
2022,Codigo IBGE,3552908,1
2022,Codigo IBGE,3553005,1
2022,Codigo IBGE,3553302,2
2022,Codigo IBGE,3553401,6
2022,Codigo IBGE,3553500,3
2022,Codigo IBGE,3553609,1
2022,Codigo IBGE,3553658,4
2022,Codigo IBGE,3553708,12
2022,Codigo IBGE,3553807,4
2022,Codigo IBGE,3553955,4
2022,Codigo IBGE,3554003,21
2022,Codigo IBGE,3554102,43
2022,Codigo IBGE,3554201,2
2022,Codigo IBGE,3554300,5
2022,Codigo IBGE,3554409,1
2022,Codigo IBGE,3554508,10
2022,Codigo IBGE,3554706,2
2022,Codigo IBGE,3554755,1
2022,Codigo IBGE,3554805,3
2022,Codigo IBGE,3554904,3
2022,Codigo IBGE,3554953,2
2022,Codigo IBGE,3555000,11
2022,Codigo IBGE,3555109,1
2022,Codigo IBGE,3555208,1
2022,Codigo IBGE,3555307,3
2022,Codigo IBGE,3555406,20
2022,Codigo IBGE,3555604,3
2022,Codigo IBGE,3555703,1
2022,Codigo IBGE,3555802,3
2022,Codigo IBGE,3556008,4
2022,Codigo IBGE,3556107,8
2022,Codigo IBGE,3556206,24
2022,Codigo IBGE,3556354,2
2022,Codigo IBGE,3556404,5
2022,Codigo IBGE,3556453,11
2022,Codigo IBGE,3556503,7
2022,Codigo IBGE,3556602,1
2022,Codigo IBGE,3556701,11
2022,Codigo IBGE,3556800,2
2022,Codigo IBGE,3556909,2
2022,Codigo IBGE,3556958,4
2022,Codigo IBGE,3557006,7
2022,Codigo IBGE,3557105,21
2022,Codigo IBGE,3557204,3
2023,Codigo IBGE,3500105,1
2023,Codigo IBGE,3500204,1
2023,Codigo IBGE,3500303,2
2023,Codigo IBGE,3500402,3
2023,Codigo IBGE,3500501,4
2023,Codigo IBGE,3500550,4
2023,Codigo IBGE,3500600,2
2023,Codigo IBGE,3500709,8
2023,Codigo IBGE,3500758,1
2023,Codigo IBGE,3501004,2
2023,Codigo IBGE,3501103,2
2023,Codigo IBGE,3501152,6
2023,Codigo IBGE,3501202,2
2023,Codigo IBGE,3501301,2
2023,Codigo IBGE,3501400,1
2023,Codigo IBGE,3501509,1
2023,Codigo IBGE,3501608,24
2023,Codigo IBGE,3501707,2
2023,Codigo IBGE,3501806,2
2023,Codigo IBGE,3501905,14
2023,Codigo IBGE,3502101,6
2023,Codigo IBGE,3502200,3
2023,Codigo IBGE,3502309,1
2023,Codigo IBGE,3502408,2
2023,Codigo IBGE,3502507,11
2023,Codigo IBGE,3502705,4
2023,Codigo IBGE,3502754,5
2023,Codigo IBGE,3502804,25
2023,Codigo IBGE,3502903,7
2023,Codigo IBGE,3503000,2
2023,Codigo IBGE,3503109,1
2023,Codigo IBGE,3503208,26
2023,Codigo IBGE,3503307,20
2023,Codigo IBGE,3503356,1
2023,Codigo IBGE,3503406,1
2023,Codigo IBGE,3503703,2
2023,Codigo IBGE,3503802,10
2023,Codigo IBGE,3503901,8
2023,Codigo IBGE,3504008,16
2023,Codigo IBGE,3504107,29
2023,Codigo IBGE,3504206,4
2023,Codigo IBGE,3504404,1
2023,Codigo IBGE,3504503,13
2023,Codigo IBGE,3504602,7
2023,Codigo IBGE,3504800,1
2023,Codigo IBGE,3504909,1
2023,Codigo IBGE,3505005,2
2023,Codigo IBGE,3505104,5
2023,Codigo IBGE,3505203,4
2023,Codigo IBGE,3505302,4
2023,Codigo IBGE,3505401,8
2023,Codigo IBGE,3505500,17
2023,Codigo IBGE,3505609,2
2023,Codigo IBGE,3505708,38
2023,Codigo IBGE,3505807,3
2023,Codigo IBGE,3505906,11
2023,Codigo IBGE,3506003,37
2023,Codigo IBGE,3506102,12
2023,Codigo IBGE,3506201,1
2023,Codigo IBGE,3506300,2
2023,Codigo IBGE,3506359,30
2023,Codigo IBGE,3506409,2
2023,Codigo IBGE,3506508,25
2023,Codigo IBGE,3506607,2
2023,Codigo IBGE,3506706,6
2023,Codigo IBGE,3506805,3
2023,Codigo IBGE,3506904,10
2023,Codigo IBGE,3507001,6
2023,Codigo IBGE,3507100,3
2023,Codigo IBGE,3507159,5
2023,Codigo IBGE,3507209,1
2023,Codigo IBGE,3507407,1
2023,Codigo IBGE,3507506,16
2023,Codigo IBGE,3507605,43
2023,Codigo IBGE,3507803,2
2023,Codigo IBGE,3507902,4
2023,Codigo IBGE,3508009,3
2023,Codigo IBGE,3508108,2
2023,Codigo IBGE,3508306,1
2023,Codigo IBGE,3508405,6
2023,Codigo IBGE,3508504,13
2023,Codigo IBGE,3508603,3
2023,Codigo IBGE,3508702,4
2023,Codigo IBGE,3508801,3
2023,Codigo IBGE,3508900,3
2023,Codigo IBGE,3509007,9
2023,Codigo IBGE,3509106,1
2023,Codigo IBGE,3509205,12
2023,Codigo IBGE,3509254,16
2023,Codigo IBGE,3509304,1
2023,Codigo IBGE,3509403,3
2023,Codigo IBGE,3509452,1
2023,Codigo IBGE,3509502,154
2023,Codigo IBGE,3509601,13
2023,Codigo IBGE,3509700,9
2023,Codigo IBGE,3509809,5
2023,Codigo IBGE,3509908,1
2023,Codigo IBGE,3509957,1
2023,Codigo IBGE,3510005,2
2023,Codigo IBGE,3510203,14
2023,Codigo IBGE,3510302,7
2023,Codigo IBGE,3510401,6
2023,Codigo IBGE,3510500,16
2023,Codigo IBGE,3510609,15
2023,Codigo IBGE,3510708,1
2023,Codigo IBGE,3510807,15
2023,Codigo IBGE,3510906,1
2023,Codigo IBGE,3511003,2
2023,Codigo IBGE,3511102,23
2023,Codigo IBGE,3511300,4
2023,Codigo IBGE,3511409,2
2023,Codigo IBGE,3511508,3
2023,Codigo IBGE,3511607,5
2023,Codigo IBGE,3511706,4
2023,Codigo IBGE,3511904,3
2023,Codigo IBGE,3512001,2
2023,Codigo IBGE,3512209,5
2023,Codigo IBGE,3512308,1
2023,Codigo IBGE,3512407,12
2023,Codigo IBGE,3512704,1
2023,Codigo IBGE,3512803,10
2023,Codigo IBGE,3512902,5
2023,Codigo IBGE,3513009,41
2023,Codigo IBGE,3513108,3
2023,Codigo IBGE,3513207,1
2023,Codigo IBGE,3513306,2
2023,Codigo IBGE,3513405,2
2023,Codigo IBGE,3513504,33
2023,Codigo IBGE,3513603,8
2023,Codigo IBGE,3513702,3
2023,Codigo IBGE,3513801,40
2023,Codigo IBGE,3513900,1
2023,Codigo IBGE,3514007,1
2023,Codigo IBGE,3514106,4
2023,Codigo IBGE,3514403,5
